"res_site_id","site_id","descriptor_type_id","descriptor_value","last_update"
"16","13","2","","2003-02-11T17:00:06.503Z"
"16","13","3","","2003-02-11T17:00:06.503Z"
"16","13","4","","2003-02-11T17:00:06.503Z"
"16","13","5","","2003-02-11T17:00:06.503Z"
"16","13","6","","2003-02-11T17:00:06.503Z"
"16","13","188","","2003-02-11T17:00:06.503Z"
"16","13","189","","2003-02-11T17:00:06.503Z"
"16","13","190","","2003-02-11T17:00:06.503Z"
"16","13","191","","2003-02-11T17:00:06.503Z"
"16","13","230","                                                                                                                                                                                              ","2003-11-14T15:39:19.346Z"
"16","13","231","http://www.fs.fed.us/rm/provo/HydroDB_PowerPlant_1940-1964.txt                                                                                                                                ","2003-11-14T15:40:03.033Z"
"16","13","232","http://gce-lter.marsci.uga.edu/harvest/usgs/gre_lter.txt                                                                                                                                      ","2003-11-14T15:40:34.146Z"
"16","13","233","","2003-12-15T16:28:31.356Z"
"17","14","2","https://hubbardbrook.org/biblio","2019-02-26T13:31:13.523Z"
"17","14","3","https://hubbardbrook.org/experimental-watersheds","2019-02-26T13:31:13.523Z"
"17","14","4","Experimental manipulation is a research approach that has been used extensively at Hubbard Brook. A number of whole watershed (Table 2), stream and lake manipulations have been conducted to test research hypotheses, obtain quantitative information on pert","2019-02-26T13:31:13.510Z"
"17","14","5","http://data.hubbardbrook.org/photos/picture.php?/567/category/4","2019-02-26T13:31:13.510Z"
"17","14","6","hubbardbrook.org/d/hubbard-brook-data-catalog","2019-02-26T13:31:13.510Z"
"17","14","188","43.96226","2019-02-26T13:31:13.556Z"
"17","14","189","-71.68641","2019-02-26T13:31:13.493Z"
"17","14","190","43.91596","2019-02-26T13:31:13.510Z"
"17","14","191","-71.80492","2019-02-26T13:31:13.523Z"
"17","14","230","","2019-02-26T13:31:13.523Z"
"17","14","231","","2019-02-26T13:31:13.523Z"
"17","14","232","http://gce-lter.marsci.uga.edu/harvest/usgs/hbr_lter.txt","2019-02-26T13:31:13.523Z"
"17","14","233","https://hubbardbrook.org","2019-02-26T13:31:13.540Z"
"18","15","2"," ","2020-07-10T14:14:59.506Z"
"18","15","3","https://harvardforest.fas.harvard.edu/major-research-topics/major-research-topics/watershed-ecology","2020-07-10T14:14:59.520Z"
"18","15","4"," ","2020-07-10T14:14:59.520Z"
"18","15","5","https://harvardforest.fas.harvard.edu/data/p07/hf070/site-map.jpg","2020-07-10T14:14:59.520Z"
"18","15","6","https://harvardforest.fas.harvard.edu/major-research-topics/major-research-topics/forest-atmosphere-exchange","2020-07-10T14:14:59.520Z"
"18","15","188","+42.55","2020-07-10T14:14:59.506Z"
"18","15","189","-72.20","2020-07-10T14:14:59.506Z"
"18","15","190","+42.53","2020-07-10T14:14:59.476Z"
"18","15","191","-72.17","2020-07-10T14:14:59.520Z"
"18","15","230","https://harvardforest1.fas.harvard.edu/data/harvest/climdb.txt","2020-07-10T14:14:59.520Z"
"18","15","231","https://harvardforest1.fas.harvard.edu/data/harvest/hydrodb.txt","2020-07-10T14:14:59.520Z"
"18","15","232","http://gce-lter.marsci.uga.edu/harvest/usgs/hfr_lter.txt","2020-07-10T14:14:59.506Z"
"18","15","233","https://harvardforest.fas.harvard.edu/","2020-07-10T14:14:59.506Z"
"19","16","2"," ","2014-03-26T09:39:39.323Z"
"19","16","3"," ","2014-03-26T09:39:39.323Z"
"19","16","4","The Horse Creek administrative-research study is a paired watershed study, designed and initiated in 1965 to determine feasible methods to provide access to and harvest the timber resource in the mountainous terrain of north central Idaho.  The East Fork","2014-03-26T09:39:39.323Z"
"19","16","5"," ","2014-03-26T09:39:39.340Z"
"19","16","6"," ","2014-03-26T09:39:39.323Z"
"19","16","188","46.01119N","2014-03-26T09:39:39.323Z"
"19","16","189","115.44356W","2014-03-26T09:39:39.323Z"
"19","16","190","45.95761N","2014-03-26T09:39:39.323Z"
"19","16","191","115.32529W","2014-03-26T09:39:39.323Z"
"19","16","230","http://www.fs.fed.us/rm/boise/soil_water/Harvester/hor_climate.txt","2014-03-26T09:39:39.323Z"
"19","16","231","http://www.fs.fed.us/rm/boise/teams/soils/harvester/hor_hydro.txt","2014-03-26T09:39:39.323Z"
"19","16","232","http://gce-lter.marsci.uga.edu/harvest/usgs/hor_lter.txt","2014-03-26T09:39:39.340Z"
"19","16","233","http://www.fs.fed.us/rm/boise/research/watershed/harvester/horsecreekdata.htm","2014-03-26T09:39:39.323Z"
"20","17","2"," ","2017-06-05T14:23:24.943Z"
"20","17","3"," ","2017-06-05T14:23:24.960Z"
"20","17","4"," ","2017-06-05T14:23:24.960Z"
"20","17","5","http://jornada-vgis.nmsu.edu:8399/JornadaMap","2017-06-05T14:23:24.960Z"
"20","17","6","http://jornada.nmsu.edu/lter/climate-desc","2017-06-05T14:23:24.943Z"
"20","17","188","32.831393","2017-06-05T14:23:24.943Z"
"20","17","189","-107.002148","2017-06-05T14:23:24.943Z"
"20","17","190","32.428919","2017-06-05T14:23:24.960Z"
"20","17","191","-106.502641","2017-06-05T14:23:24.960Z"
"20","17","230","https://jornada.nmsu.edu/ims/site/harvest/climdb/climdb_harvest_file.txt","2017-06-05T14:23:24.960Z"
"20","17","231"," ","2017-06-05T14:23:24.960Z"
"20","17","232","http://gce-lter.marsci.uga.edu/harvest/usgs/jrn_lter.txt","2017-06-05T14:23:24.960Z"
"20","17","233","http://jornada.nmsu.edu/lter","2017-06-05T14:23:24.960Z"
"21","18","2","http://lter.kbs.msu.edu/publications","2019-03-13T08:29:24.523Z"
"21","18","3"," ","2019-03-13T08:29:24.523Z"
"21","18","4","http://lter.kbs.msu.edu/about/experimental_design.php","2019-03-13T08:29:24.506Z"
"21","18","5"," ","2019-03-13T08:29:24.540Z"
"21","18","6"," ","2019-03-13T08:29:24.523Z"
"21","18","188","+42.419886","2019-03-13T08:29:24.490Z"
"21","18","189","-85.404371","2019-03-13T08:29:24.523Z"
"21","18","190","+42.390989","2019-03-13T08:29:24.523Z"
"21","18","191","-85.367893","2019-03-13T08:29:24.506Z"
"21","18","230","https://lter.kbs.msu.edu/datatables/175.climdb","2019-03-13T08:29:24.523Z"
"21","18","231"," ","2019-03-13T08:29:24.523Z"
"21","18","232","http://gce-lter.marsci.uga.edu/harvest/usgs/kbs_lter.txt","2019-03-13T08:29:24.523Z"
"21","18","233","https://lter.kbs.msu.edu/","2019-03-13T08:29:24.540Z"
"22","19","2","http://lter.konza.ksu.edu/biblio","2019-01-11T07:37:15.140Z"
"22","19","3","http://lter.konza.ksu.edu/data","2019-01-11T07:37:15.140Z"
"22","19","4","The Kings Creek watershed is located within the boundaries of the 3487-ha Konza Prairie Biological Station (KPBS).  KPBS is located in the Flint Hills of northeastern Kansas, and was established in 1971 with land acquired by the Nature Conservancy and dee","2019-01-11T07:37:15.126Z"
"22","19","5","http://lter.konza.ksu.edu/sites/default/files/konzamap2017.jpg","2019-01-11T07:37:15.140Z"
"22","19","6","http://lter.konza.ksu.edu/konza-prairie-location","2019-01-11T07:37:15.140Z"
"22","19","188","39.0833","2019-01-11T07:37:15.140Z"
"22","19","189","-96.5833","2019-01-11T07:37:15.140Z"
"22","19","190","39.0833","2019-01-11T07:37:15.126Z"
"22","19","191","-96.5833","2019-01-11T07:37:15.140Z"
"22","19","230","http://www.konza.ksu.edu/data_catalog/meteoro/exchange/ClimDB.txt","2019-01-11T07:37:15.093Z"
"22","19","231","http://www.konza.ksu.edu/data_catalog/meteoro/exchange/hydrodb.txt","2019-01-11T07:37:15.110Z"
"22","19","232","http://gce-lter.marsci.uga.edu/harvest/usgs/knz_lter.txt","2019-01-11T07:37:15.126Z"
"22","19","233","http://lter.konza.ksu.edu/","2019-01-11T07:37:15.126Z"
"23","20","2","(1) William H. McDowell and Alejo Estrada-Pinto.1988. Rainfall at El Verde Station, 1964-1986. Center for Energy and Environmenta Research (CEER), Technical Report No. CEER T-228.
Precipitation data - http://luq.lternet.edu/data/lterdb14/metadata/lterdb14.htm
Max Temperature - http://luq.lternet.edu/data/lterdb16/metadata/lterdb16.htm
Min Temperature -http://luq.lternet.edu/data/lterdb17/metadata/lterdb17.htm
El Verde Met Datalogger data (EVFSTower) - 
http://luq.lternet.edu/data/lterdb127/metadata/lterdb127.html","2003-11-10T13:06:59.170Z"
"23","20","3","http://luq.lternet.edu/research/projects/climate_hydrology_description.html","2003-11-10T13:06:59.170Z"
"23","20","4","","2003-02-11T17:00:06.503Z"
"23","20","5","http://www.ites.upr.edu/~thomlins/spatialdata/lef.htm","2003-11-10T13:06:59.170Z"
"23","20","6","http://luq.lternet.edu/research/projects/climate_hydrology_description.html","2003-11-10T13:06:59.153Z"
"23","20","188","","2003-02-11T17:00:06.503Z"
"23","20","189","","2003-02-11T17:00:06.503Z"
"23","20","190","","2003-02-11T17:00:06.503Z"
"23","20","191","","2003-02-11T17:00:06.503Z"
"23","20","230","http://luq.lternet.edu/datamng/nis/luqclimdb.txt                                                                                                                                              ","2003-11-14T15:39:19.346Z"
"23","20","231","http://luq.lternet.edu/datamng/nis/prietahy.txt                                                                                                                                               ","2003-11-14T15:40:03.033Z"
"23","20","232","http://gce-lter.marsci.uga.edu/harvest/usgs/luq_lter.txt                                                                                                                                      ","2003-11-14T15:40:34.146Z"
"23","20","233","http://luq.lternet.edu/                                                                                                                     ","2003-12-15T16:28:31.356Z"
"24","21","2","","2011-12-19T15:07:39.126Z"
"24","21","3","","2011-12-19T15:07:39.126Z"
"24","21","4","Climate and hydrologic data have been collected from up to 7 watersheds in and adjacent to the Marcell Experimental Forest since 1961. 
TEMPERATURE:
Air temperatures are measured at 3 locations: the South Unit Upland (NW side of watershed S2); South Unit Bog (Bog in watershed S2); North Unit Upland (NE side of watershed S5). Each site is equipped with a Belfort model 594-1 hygrothermograph and a US Weather Bureau style max/min thermometer, which are housed in Standard NWS Shelters. Missing chart values are estimated from the max/min thermometer readings. Daily max/min temperatures are estimated from the charts to the nearest degree F and entered by hand.  Data collection has been continuous since 1961 from the S2 Upland site, since 1962 from the S5 Upland site, and since 1989 from the S2 Bog site.
PRECIPITATION:
Each watershed in the MEF has at least 2 8"" Standard USWB Precipitation Gauges. Three sites are also equipped with Belfort Universal Recording Precipitation Gauges. They are supported on 2-ft diam wooden platforms that hold the gauge tops 5-ft above the ground. Gauges are re-levelled annually to correct for frost-heaving. Gauges at non-wooded sites are protected with USWB Alter-Type Windshields, and all gauges are cleaned, lubricated and re-calibrated annually.
Precipitation data are collected on a weekly basis. Rainfall is measured to the nearest 0.01"" in the receiving tube, while snowfall is measured gravimetrically in gauges charged with antifreeze and oil to reduce evaporation. The daily values provided are obtained only from 2 of the sites equipped with recording gauges (S2-Upland and S5-Upland). Daily values are transcribed by hand from the recorder charts. Weighted values are estimated for each watershed using the Thiessen Polygon Method.
Data are continuous from 1961 for watershed S2 and from 1962 for watershed S5.
STREAM DISCHARGE:
Runoff from calibrated watersheds is currently measured at 5 location on the MEF: S2, S4-North, S4-South, S-5 and S6. Each watershed has a single channel outlet except for S4, which has two. Flow is monitored with 120-degree V-Notch Weir Blades attached to concrete cutoff walls, which are perpendicular to the channels and long enough to force all flow through the weirs. S-2 Weir is equipped with a Stevens Type A-35 strip chart recorder, while all other weirs have Belfort FW-1 strip chart recorders. The recorders are mounted above the float wells in ponds behind each weir and housed in plywood shelters. Float and pulley systems are used to monitor water depth in each weir notch. Chart readings are adjusted to match weekly aluminum point gauge readings. Point gauge and weir notch elevations are verified annually against a known benchmark. All recorders are cleaned and lubricated at least annually. Missing flow values are estimated from precipitation and bog well records as well as runoff data from neighboring watersheds. 
Peak flows in these watersheds is generally less than 57 Lps; positive flows usually start in late March with snowmelt and continue through early winter. Plywood covers over the weirs help prevent freezing during transitional periods.

Depth values in the weirs are calculated from the recorder charts using Sigma Scan and a SummaSketch III Professional digitizing pad to create data files, which are processed with a MS Visual Basic script to calculate mean daily flow
rates.

Data are continuous from 1961 for S-2 Weir, from 1962 for S-4 and S-5 Weirs, and from 1964 (missing 1973, 1976) for S-6 Weir.","2011-12-19T15:07:39.126Z"
