"parent_res_site_id","site_id","res_site_parent_id","res_site_code","res_site_name","child1_res_site_id","site_id","res_site_parent_id","res_site_code","res_site_name","child2_res_site_id","site_id","res_site_parent_id","res_site_code","res_site_name","child3_res_site_id","site_id","res_site_parent_id","res_site_code","res_site_name"
35,41,,SBC,Santa Barbara Coastal,754,41,35,RG01,Refugio Creek at Hwy 101,761,41,754,RG01,Refugio Creek at Hwy 101,,,,,
35,41,,SBC,Santa Barbara Coastal,773,41,35,RG201,Refugio at State Park,774,41,773,RG201,Refugio at State Park,,,,,
35,41,,SBC,Santa Barbara Coastal,775,41,35,RG202,Refugio at Lower Aguacitos Ranch,776,41,775,RG202,Refugio at Lower Aguacitos Ranch,,,,,
35,41,,SBC,Santa Barbara Coastal,777,41,35,RG203,Refugio at Upper Aguacitos Ranch,778,41,777,RG203,Refugio at Upper Aguacitos Ranch,,,,,
35,41,,SBC,Santa Barbara Coastal,779,41,35,RG204,Refugio at Rancho La Scherpa,780,41,779,RG204,Refugio at Rancho La Scherpa,,,,,
35,41,,SBC,Santa Barbara Coastal,755,41,35,RS02,Rattlesnake Creek at Las Canoas Rd,762,41,755,RS02,Rattlesnake Creek at Las Canoas Rd,,,,,
35,41,,SBC,Santa Barbara Coastal,342,41,35,SANJOSE,San Jose Creek,353,41,342,"11120500",SAN JOSE C NR GOLETA CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,342,41,35,SANJOSE,San Jose Creek,354,41,342,"11120510",SAN JOSE C A GOLETA CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,666,41,35,SANPEDRO,San Pedro Creek,667,41,666,"11120520 ",SAN PEDRO C A GOLETA CA,,,,,
35,41,,SBC,Santa Barbara Coastal,330,41,35,SANTACLARA,Santa Clara River,372,41,330,"11107745",SANTA CLARA R AB RR STATION NR LANG CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,330,41,35,SANTACLARA,Santa Clara River,373,41,330,"11108000",SANTA CLARA R NR SAUGUS CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,330,41,35,SANTACLARA,Santa Clara River,374,41,330,"11109000",SANTA CLARA R NRPIRU CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,330,41,35,SANTACLARA,Santa Clara River,375,41,330,"11109600",PIRU CREEK ABOVE LAKE PIRU CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,330,41,35,SANTACLARA,Santa Clara River,331,41,330,"11114000",SANTA CLARA RIVER AT MONTALVO CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,343,41,35,TECOLOTITO,Tecolotito Creek,355,41,343,"11120530",TECOLOTITO C NR GOLETA CA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,332,41,35,VENTURA,Ventura River,333,41,332,"11118500",VENTURA R NR VENTURA (USGS),,,,,
35,41,,SBC,Santa Barbara Coastal,332,41,35,VENTURA,Ventura River,346,41,332,"11118501",VENTURA R NR VENTURA+ DIV. CA (USGS),,,,,
34,31,,SDF,San Dimas Experimental Forest,221,31,34,Bell_1,Bell 1 Watershed,222,31,221,Bell_1,Bell 1 Watershed,,,,,
623,55,,SER,Shanping Ecological Research Station,658,55,623,LIN6891648,Shanping forest ecological garden,,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,294,32,36,BLUEGRAMA,Blue Grama (50),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,254,32,36,BRONCOWELL,Bronco Well (45),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,67,32,36,DEEPWELL,Deepwell (40),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,255,32,36,FIELDSTN,Field Station (01),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,293,32,36,FIVEPOINTS,Five Points (49),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,716,32,36,Gila,Gila Watershed,720,32,716,Gila_R,Gila River (USGS 9430500),,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,712,32,36,Gila_R,Gila River (USGS 9430500),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,715,32,36,Jemez,Jemez Watershed,719,32,715,Jemez_R,Jemez River (USGS 8324000),,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,711,32,36,Jemez_R,Jemez River (USGS 8324000),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,251,32,36,MONTOSO,Montoso (42),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,713,32,36,Pecos,Pecos Watershed,717,32,713,Pecos_R,Pecos River (USGS 8378500),,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,709,32,36,Pecos_R,Pecos River (USGS 8378500),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,252,32,36,REDTANK,Red Tank (43),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,714,32,36,Rio,Rio Grande Watershed,718,32,714,Rio_G,Rio Grande (USGS 08313000),,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,710,32,36,Rio_G,Rio Grande (USGS 08313000),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,253,32,36,RIOSALADO,Rio Salado (44),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,292,32,36,SAVANNA,Savanna (48),,,,,,,,,,
36,32,,SEV,Sevilleta National Wildlife Refuge,250,32,36,SOUTHGATE,Southgate (41),,,,,,,,,,
142,5,141,SFC,South Fork Caspar Creek,,,,,,,,,,,,,,,
141,5,6,SFC,South Fork Caspar Creek Watershed,142,5,141,SFC,South Fork Caspar Creek,,,,,,,,,,
145,5,6,SFC620,South Fork Caspar Creek 620 Precipitation Station,,,,,,,,,,,,,,,
37,33,,SGS,Shortgrass Steppe,68,33,37,"11        ",Meteorological Station 11                         ,,,,,,,,,,
37,33,,SGS,Shortgrass Steppe,249,33,37,"12",Meteorological Station 12,,,,,,,,,,
78,15,18,Shaler    ,Shaler Meteorological Station ,,,,,,,,,,,,,,,
38,34,,SIE,Sierra Ancha Experimental Forest,,,,,,,,,,,,,,,
39,35,,SIL,Silver Creek Experimental Watersheds,117,35,39,C1,C_1 Watershed,118,35,117,C1,C_1,,,,,
39,35,,SIL,Silver Creek Experimental Watersheds,125,35,39,CABIN5,Cabin_5 Watershed,126,35,125,CABIN5,Cabin_5,,,,,
39,35,,SIL,Silver Creek Experimental Watersheds,127,35,39,CONTROL6,Control_6 Watershed,128,35,127,CONTROL6,Control_6,,,,,
39,35,,SIL,Silver Creek Experimental Watersheds,119,35,39,D2,D_2 Watershed,120,35,119,D2,D_2,,,,,
39,35,,SIL,Silver Creek Experimental Watersheds,123,35,39,DITCH4,Ditch_4 Watershed,124,35,123,DITCH4,Ditch_4,,,,,
39,35,,SIL,Silver Creek Experimental Watersheds,121,35,39,EGGERS3,Eggers_3 Watershed,122,35,121,EGGERS3,Eggers_3,,,,,
39,35,,SIL,Silver Creek Experimental Watersheds,131,35,39,GUARDSTA,Guard Station,,,,,,,,,,
39,35,,SIL,Silver Creek Experimental Watersheds,129,35,39,K17,K1_7 Watershed,130,35,129,K17,K1_7,,,,,
39,35,,SIL,Silver Creek Experimental Watersheds,132,35,39,UPCABIN,Upper Cabin,,,,,,,,,,
40,36,,SNT,Santee Experimental Forest Watersheds,217,36,40,HQ,Santee Meteorologic Station,,,,,,,,,,
40,36,,SNT,Santee Experimental Forest Watersheds,218,36,40,Lottie,Lottie Road,,,,,,,,,,
40,36,,SNT,Santee Experimental Forest Watersheds,201,36,40,WS-77,Treatment Watershed,215,36,201,MS05,Meteorologic Station #5,,,,,
40,36,,SNT,Santee Experimental Forest Watersheds,201,36,40,WS-77,Treatment Watershed,204,36,201,WS77,Flume at Treatment Watershed,,,,,
40,36,,SNT,Santee Experimental Forest Watersheds,202,36,40,WS-79,"2nd Order Watershed",205,36,202,WS79,Flume at 2nd Order Watershed,,,,,
40,36,,SNT,Santee Experimental Forest Watersheds,200,36,40,WS-80,Control Watershed,216,36,200,MS25,Meteorologic Station #25,,,,,
40,36,,SNT,Santee Experimental Forest Watersheds,200,36,40,WS-80,Control Watershed,203,36,200,WS80,Flume at Control Watershed,,,,,
148,5,6,SOLAR,Solar Radiation,,,,,,,,,,,,,,,
250,32,36,SOUTHGATE,Southgate (41),,,,,,,,,,,,,,,
386,25,28,SprHbr,Spring Harbor,393,25,386,"05427965","SPRING HARBOR STORM SEWER AT MADISON, WI (USGS)",,,,,,,,,,
547,37,546,SPRPARK,Spring Park Creek Flume,,,,,,,,,,,,,,,
546,37,41,SPRPARK,Spring Park Watershed,547,37,546,SPRPARK,Spring Park Creek Flume,,,,,,,,,,
534,50,533,STAN,Staunton River,,,,,,,,,,,,,,,
533,50,522,STAN,Staunton River,534,50,533,STAN,Staunton River,,,,,,,,,,
103,9,11,STATIONB,Camp Hollow Station B,,,,,,,,,,,,,,,
387,25,28,Stevenson,Stevenson Creek,394,25,387,"05357225","STEVENSON CREEK AT CTH M NR BOULDER JUNCTION, WI (USGS)",,,,,,,,,,
557,37,41,STRINGER,Stringer Creek Met Station,,,,,,,,,,,,,,,
543,37,41,STRINGER,Stringer Creek Watershed,545,37,543,LSTRINGER,Lower Stringer Creek Flume,,,,,,,,,,
543,37,41,STRINGER,Stringer Creek Watershed,544,37,543,USTRINGER,Upper Stringer Creek Flume,,,,,,,,,,
537,37,41,SUN,Sun Creek Watershed,539,37,537,LSUN,Lower Sun Creek Flume,,,,,,,,,,
537,37,41,SUN,Sun Creek Watershed,538,37,537,USUN,Upper Sun Creek Flume,,,,,,,,,,
522,50,,SWS,Shenandoah Watershed Study,527,50,522,NFDR,North Fork of Dry Run,528,50,527,NFDR,North Fork of Dry Run,,,,,
522,50,,SWS,Shenandoah Watershed Study,529,50,522,PAIN,Paine Run,530,50,529,PAIN,Paine Run,,,,,
522,50,,SWS,Shenandoah Watershed Study,531,50,522,PINE,Piney River,532,50,531,PINE,Piney River,,,,,
522,50,,SWS,Shenandoah Watershed Study,533,50,522,STAN,Staunton River,534,50,533,STAN,Staunton River,,,,,
522,50,,SWS,Shenandoah Watershed Study,535,50,522,WOR1,White Oak Run,536,50,535,WOR1,White Oak Run,,,,,
636,47,627,T003,Teakettle Creek 003 ,,,,,,,,,,,,,,,
560,51,,TAE,TERN - Taiwan Agricultural Ecosystem Research,563,51,560,"72K22",Yuin-lin Branch Station,,,,,,,,,,
560,51,,TAE,TERN - Taiwan Agricultural Ecosystem Research,565,51,560,G2L02,Chia-yi Litchi Orchard,,,,,,,,,,
560,51,,TAE,TERN - Taiwan Agricultural Ecosystem Research,564,51,560,G2M35,Chi-ko Branch Farm,,,,,,,,,,
458,39,431,TAM_S12A,TAMIAMI_CANAL_AT_S-12-A (USGS 254543080491101),,,,,,,,,,,,,,,
459,39,431,TAM_S12B,TAMIAMI_CANAL_AT_S-12-B (USGS 2289019),,,,,,,,,,,,,,,
463,39,431,TAM_S12C,TAMIAMI_CANAL_BELOW_S-12-C (USGS 2289041),,,,,,,,,,,,,,,
460,39,431,TAM_S12D,TAMIAMI_CANAL_AT_S-12-D (USGS 254543080405401),,,,,,,,,,,,,,,
60,22,25,TARM,Taylor Glacier,,,,,,,,,,,,,,,
83,39,10,Tavernier,Tavernier NOAA,,,,,,,,,,,,,,,
561,52,,TCC,TERN - Tatachia,566,52,561,Guanshan,Guanshan,,,,,,,,,,
561,52,,TCC,TERN - Tatachia,567,52,561,Meadowplot,Meadowplot,,,,,,,,,,
290,42,5,TCS ,Community Services Building ,,,,,,,,,,,,,,,
620,17,20,TEASTTBRG ,NPP Tarbush: East site rain gauge                                                                   ,,,,,,,,,,,,,,,
343,41,35,TECOLOTITO,Tecolotito Creek,355,41,343,"11120530",TECOLOTITO C NR GOLETA CA (USGS),,,,,,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,548,37,41,BUBBLING,Bubbling Creek Watershed,549,37,548,BUBBLING,Bubbling Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,554,37,41,LONESOME,Lonesome Creek Watershed,555,37,554,LONESOME,Lonesome Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,556,37,41,ONION,Onion Park Met Station,,,,,,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,550,37,41,PACK,Pack Creek Watershed,551,37,550,PACK,Pack Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,552,37,41,PASSIONATE,Passionate Creek Watershed,553,37,552,PASSIONATE,Passionate Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,546,37,41,SPRPARK,Spring Park Watershed,547,37,546,SPRPARK,Spring Park Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,557,37,41,STRINGER,Stringer Creek Met Station,,,,,,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,543,37,41,STRINGER,Stringer Creek Watershed,545,37,543,LSTRINGER,Lower Stringer Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,543,37,41,STRINGER,Stringer Creek Watershed,544,37,543,USTRINGER,Upper Stringer Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,537,37,41,SUN,Sun Creek Watershed,539,37,537,LSUN,Lower Sun Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,537,37,41,SUN,Sun Creek Watershed,538,37,537,USUN,Upper Sun Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,540,37,41,TFOOT,Tenderfoot Creek Watershed,542,37,540,LTFOOT,Lower Tenderfoot Creek Flume,,,,,
41,37,,TEN,Tenderfoot Creek Experimental Forest,540,37,41,TFOOT,Tenderfoot Creek Watershed,541,37,540,UTFOOT,Upper Tenderfoot Creek Flume,,,,,
540,37,41,TFOOT,Tenderfoot Creek Watershed,542,37,540,LTFOOT,Lower Tenderfoot Creek Flume,,,,,,,,,,
540,37,41,TFOOT,Tenderfoot Creek Watershed,541,37,540,UTFOOT,Upper Tenderfoot Creek Flume,,,,,,,,,,
316,2,2,Tlk_Ilt_ws,Toolik Inlet,317,2,316,Tlk_Inlet ,Toolik Inlet,,,,,,,,,,
317,2,316,Tlk_Inlet ,Toolik Inlet,,,,,,,,,,,,,,,
46,2,2,TLKMAIN,Toolik Lake Field Station,,,,,,,,,,,,,,,
388,25,28,Trout,Trout River,395,25,388,"05357245","TROUT RIVER @ TROUT LAKE NR BOULDER JUNCTION, WI (USGS)",,,,,,,,,,
621,17,20,TTAYLTBRG ,NPP Tarbush: Taylor Well site rain gauge                                                            ,,,,,,,,,,,,,,,
622,17,20,TWESTTBRG ,NPP Tarbush: West site rain gauge                                                                   ,,,,,,,,,,,,,,,
639,47,414,ubullM25,Upper Bull Met Station,,,,,,,,,,,,,,,
77,40,14,UGAMI,University of Georiga Marine Institute Met Station,,,,,,,,,,,,,,,
412,45,,UMA,Umatilla National Forest,,,,,,,,,,,,,,,
432,39,10,Undefined,Undefined Everglades area,,,,,,,,,,,,,,,
283,4,4,UP1A,UP1A,,,,,,,,,,,,,,,
284,4,4,UP2A,UP2A,,,,,,,,,,,,,,,
285,4,4,UP3A,UP3A,,,,,,,,,,,,,,,
132,35,39,UPCABIN,Upper Cabin,,,,,,,,,,,,,,,
520,1,1,UPLMET,Upper Lookout Meteorological Station,,,,,,,,,,,,,,,
408,26,29,UPPERGREEN,Upper Green Lakes,409,26,408,GL4,Green Lakes 4,,,,,,,,,,
637,47,414,uprovM15,Upper Providence Met Station,,,,,,,,,,,,,,,
607,17,20,UPTRLRTBRG,Upper Trailer rain gauge,,,,,,,,,,,,,,,
544,37,543,USTRINGER,Upper Stringer Creek Flume,,,,,,,,,,,,,,,
538,37,537,USUN,Upper Sun Creek Flume,,,,,,,,,,,,,,,
541,37,540,UTFOOT,Upper Tenderfoot Creek Flume,,,,,,,,,,,,,,,
61,22,25,VAAM,Lake Vanda,,,,,,,,,,,,,,,
521,1,1,VANMET,Vanilla Leaf Meteorological Station,,,,,,,,,,,,,,,
42,38,,VCR,Virginia Coast Reserve,781,38,42,HOG2,Hog Island Dune,,,,,,,,,,
42,38,,VCR,Virginia Coast Reserve,69,38,42,HOGI,Hog Island,,,,,,,,,,
42,38,,VCR,Virginia Coast Reserve,219,38,42,OYSM,Oyster Virginia,,,,,,,,,,
42,38,,VCR,Virginia Coast Reserve,220,38,42,PHCK,Phillips Creek,,,,,,,,,,
42,38,,VCR,Virginia Coast Reserve,782,38,42,PHCK2,Phillips Creek Logger 2,,,,,,,,,,
332,41,35,VENTURA,Ventura River,333,41,332,"11118500",VENTURA R NR VENTURA (USGS),,,,,,,,,,
332,41,35,VENTURA,Ventura River,346,41,332,"11118501",VENTURA R NR VENTURA+ DIV. CA (USGS),,,,,,,,,,
604,22,584,vguer_f6,Von Guerard Stream,,,,,,,,,,,,,,,
62,22,25,VIAM,Lake Vida,,,,,,,,,,,,,,,
476,3,468,VillaNova,Gwynns Falls at Villa Nova (USGS 01589300),,,,,,,,,,,,,,,
192,14,17,WEASTA_1,Weather Station 1,,,,,,,,,,,,,,,
195,14,17,WEASTA_14,Weather Station 14,,,,,,,,,,,,,,,
196,14,17,WEASTA_17,Weather Station 17,,,,,,,,,,,,,,,
193,14,17,WEASTA_1A,Weather Station 1A,,,,,,,,,,,,,,,
197,14,17,WEASTA_23,Weather Station 23,,,,,,,,,,,,,,,
198,14,17,WEASTA_24,Weather Station 24,,,,,,,,,,,,,,,
194,14,17,WEASTA_6,Weather Station 6,,,,,,,,,,,,,,,
199,14,17,WEASTA_HQ,Weather Station HQ,,,,,,,,,,,,,,,
448,39,431,WELLFIELD,NW_WELLFIELD_CANAL_NR_DADE_BROWARD_LEVEE_NR_PENN (USGS 2287497),,,,,,,,,,,,,,,
536,50,535,WOR1,White Oak Run,,,,,,,,,,,,,,,
535,50,522,WOR1,White Oak Run,536,50,535,WOR1,White Oak Run,,,,,,,,,,
668,56,,WRC,Wind River Canopy Crane Research Facility,,,,,,,,,,,,,,,
587,22,25,WrightVly,Wright Valley,605,22,587,onyx_lw,Onyx at Lower Wright,,,,,,,,,,
587,22,25,WrightVly,Wright Valley,600,22,587,onyx_vnda,Onyx River at Vanda,,,,,,,,,,
380,7,8,WS-08,Watershed 8,381,7,380,WS08,Flume at Watershed 8,,,,,,,,,,
84,7,8,WS-18,Watershed 18,85,7,84,WS18,Flume at Watershed 18,,,,,,,,,,
86,7,8,WS-27,Watershed 27,87,7,86,WS27,Flume at Watershed 27,,,,,,,,,,
201,36,40,WS-77,Treatment Watershed,215,36,201,MS05,Meteorologic Station #5,,,,,,,,,,
201,36,40,WS-77,Treatment Watershed,204,36,201,WS77,Flume at Treatment Watershed,,,,,,,,,,
202,36,40,WS-79,"2nd Order Watershed",205,36,202,WS79,Flume at 2nd Order Watershed,,,,,,,,,,
200,36,40,WS-80,Control Watershed,216,36,200,MS25,Meteorologic Station #25,,,,,,,,,,
200,36,40,WS-80,Control Watershed,203,36,200,WS80,Flume at Control Watershed,,,,,,,,,,
626,47,414,WS_B200,Bull Creek Integrating Watershed,633,47,626,B200,Bull Creek Integrating ,,,,,,,,,,
644,47,414,WS_B201,Bull Creek 201 Watershed,634,47,644,B201,Bull Creek B201,,,,,,,,,,
645,47,414,WS_B203,Bull Creek 203 Watershed,635,47,645,B203,Bull Creek B203,,,,,,,,,,
646,47,414,WS_B204,Bull Creek 204 Watershed,647,47,646,B204,Bull Creek 204,,,,,,,,,,
625,47,414,WS_D102,Duff Creek 102 Watershed,632,47,625,D102,Duff Creek 102,,,,,,,,,,
516,49,514,WS_EAST,East Watershed,517,49,516,EAST,East Gauging Station,,,,,,,,,,
578,19,22,WS_N01B,Watershed N01B,581,19,578,N01B,N01B,,,,,,,,,,
579,19,22,WS_N02B,Watershed N02B,580,19,579,N02B,N02B,,,,,,,,,,
577,19,22,WS_N04D,Watershed N04D,582,19,577,N04D,N04D,,,,,,,,,,
576,19,22,WS_N20B,Watershed N20B,583,19,576,N20B,N20B,,,,,,,,,,
624,47,414,WS_P300,Providence Creek Integrating Watershed,628,47,624,P300,Providence Creek Integrating ,,,,,,,,,,
641,47,414,WS_P301,Providence Creek 301 Watershed,629,47,641,P301,Providence Creek 301,,,,,,,,,,
642,47,414,WS_P303,Providence Creek 303 Watershed,630,47,642,P303,Providence Creek 303,,,,,,,,,,
643,47,414,WS_P304,Providence Creek 304 Watershed,631,47,643,P304,Providence Creek 304,,,,,,,,,,
627,47,414,WS_T003,Teakettle Creek 003 Watershed,636,47,627,T003,Teakettle Creek 003 ,,,,,,,,,,
44,1,1,WS01,Watershed 1,75,1,44,GSWS01,GSWS01,,,,,,,,,,
149,1,1,WS02,Watershed 2,150,1,149,GSWS02,GSWS02,,,,,,,,,,
151,1,1,WS03,Watershed 3,152,1,151,GSWS03,GSWS03,,,,,,,,,,
153,1,1,WS06,Watershed 6,154,1,153,GSWS06,GSWS06,,,,,,,,,,
155,1,1,WS07,Watershed 7,156,1,155,GSWS07,GSWS07,,,,,,,,,,
381,7,380,WS08,Flume at Watershed 8,,,,,,,,,,,,,,,
157,1,1,WS08,Watershed 8,158,1,157,GSWS08,GSWS08,,,,,,,,,,
159,1,1,WS09,Watershed 9,160,1,159,GSWS09,GSWS09,,,,,,,,,,
90,9,89,WS1,Watershed 1,,,,,,,,,,,,,,,
174,14,17,WS1,Watershed 1,183,14,174,GSWS1,Watershed 1,,,,,,,,,,
89,9,11,WS1,Watershed 1,90,9,89,WS1,Watershed 1,,,,,,,,,,
161,1,1,WS10,Watershed 10,162,1,161,GSWS10,GSWS10,,,,,,,,,,
85,7,84,WS18,Flume at Watershed 18,,,,,,,,,,,,,,,
206,14,17,WS1P,Watershed 1 Precipitation,,,,,,,,,,,,,,,
92,9,91,WS2,Watershed 2,,,,,,,,,,,,,,,
175,14,17,WS2,Watershed 2,184,14,175,GSWS2,Watershed 2,,,,,,,,,,
91,9,11,WS2,Watershed 2,92,9,91,WS2,Watershed 2,,,,,,,,,,
87,7,86,WS27,Flume at Watershed 27,,,,,,,,,,,,,,,
207,14,17,WS2P,Watershed 2 Precipitation,,,,,,,,,,,,,,,
94,9,93,WS3,Watershed 3,,,,,,,,,,,,,,,
176,14,17,WS3,Watershed 3,185,14,176,GSWS3,Watershed 3,,,,,,,,,,
93,9,11,WS3,Watershed 3,94,9,93,WS3,Watershed 3,,,,,,,,,,
208,14,17,WS3P,Watershed 3 Precipitation,,,,,,,,,,,,,,,
96,9,95,WS4,Watershed 4,,,,,,,,,,,,,,,
177,14,17,WS4,Watershed 4,186,14,177,GSWS4,Watershed 4,,,,,,,,,,
95,9,11,WS4,Watershed 4,96,9,95,WS4,Watershed 4,,,,,,,,,,
209,14,17,WS4P,Watershed 4 Precipitation,,,,,,,,,,,,,,,
98,9,97,WS5,Watershed 5,,,,,,,,,,,,,,,
178,14,17,WS5,Watershed 5,187,14,178,GSWS5,Watershed 5,,,,,,,,,,
97,9,11,WS5,Watershed 5,98,9,97,WS5,Watershed 5,,,,,,,,,,
210,14,17,WS5P,Watershed 5 Precipitation,,,,,,,,,,,,,,,
100,9,99,WS6,Watershed 6,,,,,,,,,,,,,,,
179,14,17,WS6,Watershed 6,188,14,179,GSWS6,Watershed 6,,,,,,,,,,
99,9,11,WS6,Watershed 6,100,9,99,WS6,Watershed 6,,,,,,,,,,
211,14,17,WS6P,Watershed 6 Precipitation,,,,,,,,,,,,,,,
102,9,101,WS7,Watershed 7,,,,,,,,,,,,,,,
180,14,17,WS7,Watershed 7,189,14,180,GSWS7,Watershed 7,,,,,,,,,,
101,9,11,WS7,Watershed 7,102,9,101,WS7,Watershed 7,,,,,,,,,,
204,36,201,WS77,Flume at Treatment Watershed,,,,,,,,,,,,,,,
205,36,202,WS79,Flume at 2nd Order Watershed,,,,,,,,,,,,,,,
212,14,17,WS7P,Watershed 7 Precipitation,,,,,,,,,,,,,,,
181,14,17,WS8,Watershed 8,190,14,181,GSWS8,Watershed 8,,,,,,,,,,
203,36,200,WS80,Flume at Control Watershed,,,,,,,,,,,,,,,
213,14,17,WS8P,Watershed 8 Precipitation,,,,,,,,,,,,,,,
182,14,17,WS9,Watershed 9,191,14,182,GSWS9,Watershed 9,,,,,,,,,,
214,14,17,WS9P,Watershed 9 Precipitation,,,,,,,,,,,,,,,
650,7,8,WSBryson ,"Tuckasegee River at Bryson City, NC (USGS 03513000) 
",655,7,650,Bryson,"Tuckasegee River at Bryson City, NC (USGS 03513000)",,,,,,,,,,
651,7,8,WSCatalooc,"Cataloochee Creek near Cataloochee, NC (USGS 03460000) ",656,7,651,Catalooche,"Cataloochee Creek near Cataloochee, NC (USGS 03460000)",,,,,,,,,,
652,7,8,WSLogan ,"Second Broad River Near Logan, NC (USGS 02150495)",657,7,652,Logan,"Second Broad River Near Logan, NC (USGS 02150495)",,,,,,,,,,
649,7,8,WSNeedmore,"Little Tennessee River at Needmore, NC (USGS 03503000)",654,7,649,Needmore,"Little Tennessee River at Needmore, NC (USGS 03503000)",,,,,,,,,,
648,7,8,WSPrentiss,"Little Tennessee River near Prentiss, NC (USGS 03500000)",653,7,648,Prentiss,"Little Tennessee River near Prentiss, NC (USGS 03500000)",,,,,,,,,,
389,25,28,Yahara,Yahara River,396,25,389,"05427718","YAHARA RIVER AT WINDSOR, WI (USGS)",,,,,,,,,,
514,49,,YEF,Young Bay Experimental Forest,515,49,514,JUNAP,Juneau Airport  #504100,,,,,,,,,,
514,49,,YEF,Young Bay Experimental Forest,516,49,514,WS_EAST,East Watershed,517,49,516,EAST,East Gauging Station,,,,,
